municipio,estado,bioma,latitude,longitude,frp_previsto,risco,semana_sin,semana_cos,precipitacao_total,dias_sem_chuva_max
LIMEIRA DO OESTE,MINAS GERAIS,Mata Atlântica,-19.46730846035242,-50.66137871475771,22.357443,Alto,0.12053668025532308,-0.992708874098054,8.915753424657535,17.89041095890411
LIMOEIRO,PERNAMBUCO,Caatinga,-7.806253913043478,-35.487661304347824,7.096903,Médio,0.12053668025532308,-0.992708874098054,0.32037974683544307,13.658227848101266
LIMOEIRO DE ANADIA,ALAGOAS,Mata Atlântica,-9.741333759637188,-36.44462837188208,32.50335,Alto,0.12053668025532308,-0.992708874098054,4.65328947368421,35.88157894736842
LIMOEIRO DO AJURU,PARÁ,Amazônia,-1.9555565443425076,-49.543253382262996,7.7319655,Médio,0.12053668025532308,-0.992708874098054,6.614520547945205,1.8356164383561644
LIMOEIRO DO NORTE,CEARÁ,Caatinga,-5.171948290598288,-38.0126915167055,14.553377,Alto,0.12053668025532308,-0.992708874098054,7.0129370629370635,34.20979020979021
LINDOESTE,PARANÁ,Mata Atlântica,-25.215432954545452,-53.59285977272728,6.302781,Médio,0.12053668025532308,-0.992708874098054,2.365666666666667,5.166666666666667
LINDOLFO COLLOR,RIO GRANDE DO SUL,Mata Atlântica,-29.568966086956518,-51.21887217391304,3.540934,Baixo,0.12053668025532308,-0.992708874098054,0.17925925925925926,4.851851851851852
LINDÓIA DO SUL,SANTA CATARINA,Mata Atlântica,-27.026603316176466,-52.03921256617646,5.256498,Médio,0.12053668025532308,-0.992708874098054,0.41173913043478266,5.891304347826087
LINHA NOVA,RIO GRANDE DO SUL,Mata Atlântica,-29.459921988304096,-51.20952789473685,4.3709974,Baixo,0.12053668025532308,-0.992708874098054,1.4967213114754099,4.311475409836065
LINHARES,ESPÍRITO SANTO,Mata Atlântica,-19.387660167215813,-40.06893680848437,13.476394,Alto,0.12053668025532308,-0.992708874098054,5.381986754966888,16.748344370860927
LINS,SÃO PAULO,Mata Atlântica,-21.659442675324676,-49.72230721428572,22.668785,Alto,0.12053668025532308,-0.992708874098054,5.245978260869565,8.402173913043478
LIVRAMENTO,PARAÍBA,Caatinga,-7.3405734259259265,-36.94535722222223,10.785529,Médio,0.12053668025532308,-0.992708874098054,0.199375,53.0625
LIVRAMENTO DE NOSSA SENHORA,BAHIA,Caatinga,-13.857291594811615,-42.00549623594812,13.669381,Alto,0.12053668025532308,-0.992708874098054,5.0024,27.88
LIZARDA,TOCANTINS,Cerrado,-9.470605049093612,-46.96109300713224,26.460064,Alto,0.12053668025532308,-0.992708874098054,68.37692307692308,33.23717948717949
LOBATO,PARANÁ,Mata Atlântica,-22.97010185185185,-52.009419629629626,17.493526,Alto,0.12053668025532308,-0.992708874098054,1.8,5.285714285714286
LOGRADOURO,PARAÍBA,Caatinga,-6.5535999999999985,-35.4366,5.5081472,Médio,0.12053668025532308,-0.992708874098054,0.0025,2.5
LONDRINA,PARANÁ,Mata Atlântica,-23.482324376470586,-51.100450222459855,9.666558,Médio,0.12053668025532308,-0.992708874098054,5.603247863247864,8.188034188034187
LORETO,MARANHÃO,Cerrado,-7.243791415932289,-45.210099585426185,23.843454,Alto,0.12053668025532308,-0.992708874098054,26.809627329192548,29.795031055900623
LOUVEIRA,SÃO PAULO,Mata Atlântica,-23.08849904761905,-46.95646,5.128705,Médio,0.12053668025532308,-0.992708874098054,3.467,10.0
LUCAS DO RIO VERDE,MATO GROSSO,Amazônia,-13.010709499202553,-56.534978681020725,23.399847,Alto,0.12053668025532308,-0.992708874098054,7.0191970802919705,18.970802919708028
LUCENA,PARAÍBA,Mata Atlântica,-6.915370320512821,-34.91166882051283,25.502192,Alto,0.12053668025532308,-0.992708874098054,0.7762222222222223,0.0
LUCIANÓPOLIS,SÃO PAULO,Cerrado,-22.49214502551021,-49.542472571428576,23.02026,Alto,0.12053668025532308,-0.992708874098054,27.87970588235294,6.705882352941177
LUCIARA,MATO GROSSO,Cerrado,-10.958229234696399,-50.90709440220753,31.657837,Alto,0.12053668025532308,-0.992708874098054,56.947886178861786,38.58536585365854
LUCRÉCIA,RIO GRANDE DO NORTE,Caatinga,-6.1063746428571415,-37.828733928571424,11.746505,Alto,0.12053668025532308,-0.992708874098054,0.835,48.4375
LUCÉLIA,SÃO PAULO,Mata Atlântica,-21.54505619756839,-50.95377917629179,24.630192,Alto,0.12053668025532308,-0.992708874098054,8.253636363636364,9.772727272727273
LUISBURGO,MINAS GERAIS,Mata Atlântica,-20.44078436134453,-42.070237680672264,10.013841,Médio,0.12053668025532308,-0.992708874098054,0.9408333333333334,22.208333333333332
LUIZ ALVES,SANTA CATARINA,Mata Atlântica,-26.730461363636365,-48.87574363636364,4.3634605,Baixo,0.12053668025532308,-0.992708874098054,0.5071428571428572,5.25
LUMINÁRIAS,MINAS GERAIS,Mata Atlântica,-21.524945193037972,-44.91601338607594,9.545024,Médio,0.12053668025532308,-0.992708874098054,2.6792307692307693,15.48076923076923
LUNARDELLI,PARANÁ,Mata Atlântica,-24.049980789473683,-51.73204315789474,10.442212,Médio,0.12053668025532308,-0.992708874098054,1.9294117647058822,6.529411764705882
LUTÉCIA,SÃO PAULO,Cerrado,-22.41416451612903,-50.39967580645162,17.349215,Alto,0.12053668025532308,-0.992708874098054,1.236111111111111,7.388888888888889
LUZ,MINAS GERAIS,Cerrado,-19.843861910828036,-45.69919651650258,12.687159,Alto,0.12053668025532308,-0.992708874098054,6.469514563106796,26.776699029126213
LUZILÂNDIA,PIAUÍ,Caatinga,-3.611850008136696,-42.365420468673726,18.912737,Alto,0.12053668025532308,-0.992708874098054,9.022945736434108,15.255813953488373
LUZIÂNIA,GOIÁS,Cerrado,-16.397287731201082,-47.92730221844167,14.570684,Alto,0.12053668025532308,-0.992708874098054,6.409571428571429,27.564285714285713
LUÍS ANTÔNIO,SÃO PAULO,Cerrado,-21.58630504105345,-47.77815523883293,19.85442,Alto,0.12053668025532308,-0.992708874098054,9.064561403508772,8.701754385964913
LUÍS CORREIA,PIAUÍ,Caatinga,-3.087738224776501,-41.49925253299278,17.181076,Alto,0.12053668025532308,-0.992708874098054,6.361338582677165,18.590551181102363
